# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_ncdm[0]        13:(.)p_ncdm[0]          14:(.)rho_ncdm[1]        15:(.)p_ncdm[1]          16:(.)rho_ncdm[2]        17:(.)p_ncdm[2]          18:(.)rho_lambda         19:(.)rho_ur             20:(.)rho_crit           21:(.)rho_tot            22:(.)p_tot              23:(.)p_tot_prime        24:gr.fac. D             25:gr.fac. f          
       2.303721200683e+07       1.199607047976e-12       1.694637690343e-02       1.359453816591e+09       1.389084835969e+04       6.029743422335e-04       3.200064325077e+11       9.783924324072e-03       7.749948624658e+17       2.997107571117e+13       1.637580834292e+14       1.789362507905e+17       5.964541690987e+16       1.789362507905e+17       5.964541690987e+16       1.789362507905e+17       5.964541690987e+16       3.421715905403e-08       5.361173354483e+17       1.848114679445e+18       1.848114679445e+18       6.159736500343e+17      -1.453974018873e+20       2.656601900676e-04       6.556453782487e-02 
       2.287707246321e+07       1.216460032952e-12       1.706499843385e-02       1.340619942323e+09       1.389084824107e+04       6.071951582182e-04       3.177819556772e+11       9.852409499420e-03       7.536694978952e+17       2.935039277336e+13       1.603667520904e+14       1.740125010117e+17       5.800416698386e+16       1.740125010117e+17       5.800416698386e+16       1.740125010117e+17       5.800416698386e+16       3.421715905403e-08       5.213651116792e+17       1.797261829754e+18       1.797261829754e+18       5.990240374764e+17      -1.404136891693e+20       2.657816915422e-04       6.553564152071e-02 
       2.271804610411e+07       1.233549779287e-12       1.718445026927e-02       1.322046995935e+09       1.389084812161e+04       6.114455198529e-04       3.155729419429e+11       9.921374038756e-03       7.329309387034e+17       2.874256380481e+13       1.570456531782e+14       1.692242369754e+17       5.640807897203e+16       1.692242369754e+17       5.640807897203e+16       1.692242369754e+17       5.640807897203e+16       3.421715905403e-08       5.070188216152e+17       1.747808259462e+18       1.747808259462e+18       5.825408236890e+17      -1.356008009769e+20       2.659031950200e-04       6.550677916716e-02 
       2.256012519139e+07       1.250879613111e-12       1.730473822499e-02       1.303731362463e+09       1.389084800133e+04       6.157256339562e-04       3.133792838154e+11       9.990821297175e-03       7.127630378959e+17       2.814732260759e+13       1.537933322214e+14       1.645677305502e+17       5.485591016393e+16       1.645677305502e+17       5.485591016393e+16       1.645677305502e+17       5.485591016393e+16       3.421715905403e-08       4.930672952682e+17       1.699715465470e+18       1.699715465470e+18       5.665111748798e+17      -1.309528820238e+20       2.660247005160e-04       6.547795077442e-02 
       2.240330204073e+07       1.268452907278e-12       1.742586815089e-02       1.285669477024e+09       1.389084788020e+04       6.200357087945e-04       3.112008745527e+11       1.006075465325e-02       6.931500927918e+17       2.756440849657e+13       1.506083648700e+14       1.600393561912e+17       5.334645204451e+16       1.600393561912e+17       5.334645204451e+16       1.600393561912e+17       5.334645204451e+16       3.421715905403e-08       4.794996700119e+17       1.652946004151e+18       1.652946004151e+18       5.509226104014e+17      -1.264642777230e+20       2.661462080451e-04       6.544915635310e-02 
       2.224756902121e+07       1.286273082024e-12       1.754784594050e-02       1.267857824124e+09       1.389084775822e+04       6.243759540920e-04       3.090376081549e+11       1.013117750920e-02       6.740768327971e+17       2.699356618522e+13       1.474893562717e+14       1.556355881163e+17       5.187852935315e+16       1.556355881163e+17       5.187852935315e+16       1.556355881163e+17       5.187852935315e+16       3.421715905403e-08       4.663053821245e+17       1.607463462193e+18       1.607463462193e+18       5.357629930333e+17      -1.221295273082e+20       2.662677176227e-04       6.542039591424e-02 
       2.209291855494e+07       1.304343605635e-12       1.767067752917e-02       1.250292936976e+09       1.389084763539e+04       6.287465810411e-04       3.068893793586e+11       1.020209329106e-02       6.555284075157e+17       2.643454567388e+13       1.444349404603e+14       1.513529975619e+17       5.045099916862e+16       1.513529975619e+17       5.045099916862e+16       1.513529975619e+17       5.045099916862e+16       3.421715905403e-08       4.534741585638e+17       1.563232428251e+18       1.563232428251e+18       5.210205195324e+17      -1.179433571897e+20       2.663892292640e-04       6.539166946925e-02 
       2.193934311675e+07       1.322667995120e-12       1.779436889228e-02       1.232971396820e+09       1.389084751170e+04       6.331478023124e-04       3.047560836324e+11       1.027350544881e-02       6.374903751862e+17       2.588710214019e+13       1.414437797584e+14       1.471882501129e+17       4.906275001922e+16       1.471882501129e+17       4.906275001922e+16       1.471882501129e+17       4.906275001922e+16       3.421715905403e-08       4.409960089688e+17       1.520218465376e+18       1.520218465376e+18       5.066837114427e+17      -1.139006745390e+20       2.665107429844e-04       6.536297702997e-02 
       2.178683523374e+07       1.341249816893e-12       1.791892604706e-02       1.215889832262e+09       1.389084738714e+04       6.375798320652e-04       3.026376171714e+11       1.034541745662e-02       6.199486914381e+17       2.535099583196e+13       1.385145641908e+14       1.431381031065e+17       4.771270101734e+16       1.431381031065e+17       4.771270101734e+16       1.431381031065e+17       4.771270101734e+16       3.421715905403e-08       4.288612178809e+17       1.478388084199e+18       1.478388084199e+18       4.927414061584e+17      -1.099965610925e+20       2.666322587994e-04       6.533431860864e-02 
       2.163538748497e+07       1.360092687471e-12       1.804435505255e-02       1.199044918617e+09       1.389084726171e+04       6.420428859580e-04       3.005338768924e+11       1.041783281294e-02       6.028896983570e+17       2.482599196207e+13       1.356460109111e+14       1.391994031076e+17       4.639980101795e+16       1.391994031076e+17       4.639980101795e+16       1.391994031076e+17       4.639980101795e+16       3.421715905403e-08       4.170603371795e+17       1.437708716862e+18       1.437708716862e+18       4.791827482327e+17      -1.062262671683e+20       2.667537767247e-04       6.530569421792e-02 
       2.148499250108e+07       1.379200274178e-12       1.817066201329e-02       1.182433377261e+09       1.389084713540e+04       6.465371811587e-04       2.984447604287e+11       1.049075504070e-02       5.863001138498e+17       2.431186060575e+13       1.328368636402e+14       1.353690834533e+17       4.512302780010e+16       1.353690834533e+17       4.512302780010e+16       1.353690834533e+17       4.512302780010e+16       3.421715905403e-08       4.055841787262e+17       1.398148691660e+18       1.398148691660e+18       4.659971809257e+17      -1.025852058878e+20       2.668752967760e-04       6.527710387088e-02 
       2.133564296396e+07       1.398576295853e-12       1.829785307382e-02       1.166051974991e+09       1.389084700821e+04       6.510629363556e-04       2.963701661250e+11       1.056418768750e-02       5.701670213043e+17       2.380837659980e+13       1.300858921153e+14       1.316441618656e+17       4.388138727112e+16       1.316441618656e+17       4.388138727112e+16       1.316441618656e+17       4.388138727112e+16       3.421715905403e-08       3.944238072103e+17       1.359677208380e+18       1.359677208380e+18       4.531744379849e+17      -9.906894759503e+19       2.669968189693e-04       6.524854758101e-02 
       2.118733160634e+07       1.418224523581e-12       1.842593442052e-02       1.149897523400e+09       1.389084688013e+04       6.556203717676e-04       2.943099930330e+11       1.063813432577e-02       5.544778595316e+17       2.331531944401e+13       1.273918915519e+14       1.280217381291e+17       4.267391269253e+16       1.280217381291e+17       4.267391269253e+16       1.280217381291e+17       4.267391269253e+16       3.421715905403e-08       3.835705331921e+17       1.322264314322e+18       1.322264314322e+18       4.407045356522e+17      -9.567321446796e+19       2.671183433205e-04       6.522002536222e-02 
       2.104005121148e+07       1.438148781422e-12       1.855491228525e-02       1.133966878254e+09       1.389084675115e+04       6.602097091552e-04       2.922641409059e+11       1.071259855292e-02       5.392204129864e+17       2.283247320464e+13       1.247536821158e+14       1.244989918330e+17       4.149966392740e+16       1.244989918330e+17       4.149966392740e+16       1.244989918330e+17       4.149966392740e+16       3.421715905403e-08       3.730159063375e+17       1.285880880978e+18       1.285880880978e+18       4.285777648901e+17      -9.239387531386e+19       2.672398698457e-04       6.519153722884e-02 
       2.089379461281e+07       1.458352947158e-12       1.868479294535e-02       1.118256938880e+09       1.389084662127e+04       6.648311718313e-04       2.902325101938e+11       1.078758399154e-02       5.243828022556e+17       2.235962641975e+13       1.221701084064e+14       1.210731801751e+17       4.035772670832e+16       1.210731801751e+17       4.035772670832e+16       1.210731801751e+17       4.035772670832e+16       3.421715905403e-08       3.627517088381e+17       1.250498581354e+18       1.250498581354e+18       4.167846838229e+17      -8.922694054346e+19       2.673613985612e-04       6.516308319563e-02 
       2.074855469358e+07       1.478840953045e-12       1.881558271634e-02       1.102764647562e+09       1.389084649048e+04       6.694849846719e-04       2.882150020388e+11       1.086309428959e-02       5.099534748097e+17       2.189657200669e+13       1.196400389508e+14       1.177416358263e+17       3.924721192561e+16       1.177416358263e+17       3.924721192561e+16       1.177416358263e+17       3.924721192561e+16       3.421715905403e-08       3.527699490132e+17       1.216089867913e+18       1.216089867913e+18       4.053161103845e+17      -8.616855731721e+19       2.674829294833e-04       6.513466327777e-02 
       2.060432438650e+07       1.499616786582e-12       1.894728796287e-02       1.087486988947e+09       1.389084635878e+04       6.741713741270e-04       2.862115182701e+11       1.093913312052e-02       4.959211960072e+17       2.144310717134e+13       1.171623657084e+14       1.145017648537e+17       3.816725493498e+16       1.145017648537e+17       3.816725493498e+16       1.145017648537e+17       3.816725493498e+16       3.421715905403e-08       3.430628550876e+17       1.182627951129e+18       1.182627951129e+18       3.941631151699e+17      -8.321500485798e+19       2.676044626285e-04       6.510627749087e-02 
       2.046109667341e+07       1.520684491281e-12       1.907991509324e-02       1.072420989457e+09       1.389084622615e+04       6.788905682319e-04       2.842219613996e+11       1.101570418353e-02       4.822750403481e+17       2.099903331936e+13       1.147360035850e+14       1.113510447013e+17       3.711701488440e+16       1.113510447013e+17       3.711701488440e+16       1.113510447013e+17       3.711701488440e+16       3.421715905403e-08       3.336228691401e+17       1.150086778629e+18       1.150086778629e+18       3.833170144826e+17      -8.036268992438e+19       2.677259980134e-04       6.507792585098e-02 
       2.031886458494e+07       1.542048167462e-12       1.921347055759e-02       1.057563716713e+09       1.389084609259e+04       6.836427966180e-04       2.822462346165e+11       1.109281120368e-02       4.690043829667e+17       2.056415596912e+13       1.123598899584e+14       1.082870222255e+17       3.609567405936e+16       1.082870222255e+17       3.609567405936e+16       1.082870222255e+17       3.609567405936e+16       3.421715905403e-08       3.244426412192e+17       1.118441014908e+18       1.118441014908e+18       3.727693635734e+17      -7.760814243926e+19       2.678475356547e-04       6.504960837458e-02 
       2.017762120016e+07       1.563711973042e-12       1.934796085516e-02       1.042912278960e+09       1.389084595810e+04       6.884282905243e-04       2.802842417833e+11       1.117045793211e-02       4.560988913596e+17       2.013828466665e+13       1.100329842126e+14       1.053073117855e+17       3.510243724624e+16       1.053073117855e+17       3.510243724624e+16       1.053073117855e+17       3.510243724624e+16       3.421715905403e-08       3.155150236204e+17       1.087666021605e+18       1.087666021605e+18       3.625119500654e+17      -7.494801126805e+19       2.679690755693e-04       6.502132507858e-02 
       2.003735964626e+07       1.585680124352e-12       1.948339252885e-02       1.028463824506e+09       1.389084582267e+04       6.932472828083e-04       2.783358874305e+11       1.124864814619e-02       4.435485173403e+17       1.972123290213e+13       1.077542672821e+14       1.024095933854e+17       3.413653111311e+16       1.024095933854e+17       3.413653111311e+16       1.024095933854e+17       3.413653111311e+16       3.421715905403e-08       3.068330653212e+17       1.057737838318e+18       1.057737838318e+18       3.525367875598e+17      -7.237906014181e+19       2.680906177741e-04       6.499307598033e-02 
       1.989807309820e+07       1.607956896955e-12       1.961977216706e-02       1.014215541169e+09       1.389084568629e+04       6.981000079575e-04       2.764010767525e+11       1.132738564974e-02       4.313434892164e+17       1.931281802825e+13       1.055227412056e+14       9.959161086847e+16       3.319720360767e+16       9.959161086847e+16       3.319720360767e+16       9.959161086847e+16       3.319720360767e+16       3.421715905403e-08       2.983900065684e+17       1.028633163949e+18       1.028633163949e+18       3.428361094179e+17      -6.989816372002e+19       2.682121622862e-04       6.496486109762e-02 
       1.975975477837e+07       1.630546626473e-12       1.975710640545e-02       1.000164655727e+09       1.389084554896e+04       7.029867021009e-04       2.744797156025e+11       1.140667427320e-02       4.194743041808e+17       1.891286118023e+13       1.033374286890e+14       9.685117015982e+16       3.228372337166e+16       9.685117015982e+16       3.228372337166e+16       9.685117015982e+16       3.228372337166e+16       3.421715905403e-08       2.901792736160e+17       1.000329338566e+18       1.000329338566e+18       3.334023627139e+17      -6.750230378830e+19       2.683337091229e-04       6.493668044871e-02 
       1.962239795630e+07       1.653453709438e-12       1.989540192517e-02       9.863084333790e+08       1.389084541066e+04       7.079076030202e-04       2.725717104884e+11       1.148651787382e-02       4.079317209130e+17       1.852118719745e+13       1.011973726774e+14       9.418613755859e+16       3.139537917146e+16       9.418613755859e+16       3.139537917146e+16       9.418613755859e+16       3.139537917146e+16       3.421715905403e-08       2.821944736058e+17       9.728043257544e+17       9.728043257544e+17       3.242282023540e+17      -6.518856558651e+19       2.684552583015e-04       6.490853405226e-02 
       1.948599594829e+07       1.676682604146e-12       2.003466545284e-02       9.726441772122e+08       1.389084527140e+04       7.128629501617e-04       2.706769685676e+11       1.156692033582e-02       3.967067523841e+17       1.813762454677e+13       9.910163593590e+13       9.159443807646e+16       3.053147934429e+16       9.159443807646e+16       3.053147934429e+16       9.159443807646e+16       3.053147934429e+16       3.421715905403e-08       2.744293895908e+17       9.460366954648e+17       9.460366954648e+17       3.153064853578e+17      -6.295413426267e+19       2.685768098395e-04       6.488042192742e-02 
       1.935054211709e+07       1.700237831520e-12       2.017490376602e-02       9.591692276786e+08       1.389084513116e+04       7.178529846478e-04       2.687953976434e+11       1.164788557061e-02       3.857906588590e+17       1.776200524740e+13       9.704930063917e+13       8.907405382212e+16       2.969135125971e+16       8.907405382212e+16       2.969135125971e+16       8.907405382212e+16       2.969135125971e+16       3.421715905403e-08       2.668779756943e+17       9.200056073256e+17       9.200056073256e+17       3.066302652969e+17      -6.079629144842e+19       2.686983637545e-04       6.485234409377e-02 
       1.921602987162e+07       1.724123975995e-12       2.031612368592e-02       9.458809620761e+08       1.389084498994e+04       7.228779492886e-04       2.669269061595e+11       1.172941751699e-02       3.751749410923e+17       1.739416479734e+13       9.503946796949e+13       8.662302243012e+16       2.887434079591e+16       8.662302243012e+16       2.887434079591e+16       8.662302243012e+16       2.887434079591e+16       3.421715905403e-08       2.595343524026e+17       8.946907944180e+17       8.946907944180e+17       2.981927868860e+17      -5.871241195194e+19       2.688199200642e-04       6.482430057136e-02 
       1.908245266657e+07       1.748345686408e-12       2.045833208467e-02       9.327767940381e+08       1.389084484773e+04       7.279380885941e-04       2.650714031964e+11       1.181152014130e-02       3.648513337101e+17       1.703394210131e+13       9.307125772311e+13       8.423943553300e+16       2.807981183039e+16       8.423943553300e+16       2.807981183039e+16       8.423943553300e+16       2.807981183039e+16       3.421715905403e-08       2.523928019872e+17       8.700725474961e+17       8.700725474961e+17       2.899874807236e+17      -5.669996056411e+19       2.689414787866e-04       6.479629138067e-02 
       1.894980400218e+07       1.772907676902e-12       2.060153587809e-02       9.198541730307e+08       1.389084470453e+04       7.330336487858e-04       2.632287984664e+11       1.189419743765e-02       3.548117987752e+17       1.668117940022e+13       9.114380792477e+13       8.192143727539e+16       2.730714574472e+16       8.192143727539e+16       2.730714574472e+16       8.192143727539e+16       2.730714574472e+16       3.421715905403e-08       2.454477640532e+17       8.461316996419e+17       8.461316996419e+17       2.820079581770e+17      -5.475648897422e+19       2.690630399396e-04       6.476831654266e-02 
       1.881807742384e+07       1.797814727846e-12       2.074574203471e-02       9.071105838554e+08       1.389084456032e+04       7.381648778084e-04       2.613990023095e+11       1.197745342808e-02       3.450485195285e+17       1.633572220208e+13       8.925627445020e+13       7.966722286913e+16       2.655574094282e+16       7.966722286913e+16       2.655574094282e+16       7.966722286913e+16       2.655574094282e+16       3.421715905403e-08       2.386938312100e+17       8.228496113425e+17       8.228496113425e+17       2.742480064080e+17      -5.287963279141e+19       2.691846035414e-04       6.474037607876e-02 
       1.868726652181e+07       1.823071686762e-12       2.089095757037e-02       8.945435461605e+08       1.389084441511e+04       7.433320253426e-04       2.595819256890e+11       1.206129216281e-02       3.355538943029e+17       1.599741921434e+13       8.740783065642e+13       7.747503718799e+16       2.582501238263e+16       7.747503718799e+16       2.582501238263e+16       7.747503718799e+16       2.582501238263e+16       3.421715905403e-08       2.321257448606e+17       8.002081559774e+17       8.002081559774e+17       2.667015835357e+17      -5.106710866812e+19       2.693061696102e-04       6.471247001083e-02 
       1.855736493092e+07       1.848683469270e-12       2.103718954822e-02       8.821506139575e+08       1.389084426887e+04       7.485353428167e-04       2.577774801869e+11       1.214571772036e-02       3.263205306048e+17       1.566612227761e+13       8.559766701974e+13       7.534317340117e+16       2.511439112054e+16       7.534317340117e+16       2.511439112054e+16       7.534317340117e+16       2.511439112054e+16       3.421715905403e-08       2.257383911079e+17       7.781897057055e+17       7.781897057055e+17       2.593628139325e+17      -4.931671152226e+19       2.694277381644e-04       6.468459836124e-02 
       1.842836633023e+07       1.874655060047e-12       2.118444508415e-02       8.699293751455e+08       1.389084412162e+04       7.537750834189e-04       2.559855780002e+11       1.223073420781e-02       3.173412393581e+17       1.534168630081e+13       8.382499078122e+13       7.326997164435e+16       2.442332386845e+16       7.326997164435e+16       2.442332386845e+16       7.326997164435e+16       2.442332386845e+16       3.421715905403e-08       2.195267967728e+17       7.567771177410e+17       7.567771177410e+17       2.522259836490e+17      -4.762631185449e+19       2.695493092227e-04       6.465676115280e-02 
       1.830026444276e+07       1.900991513791e-12       2.133273134132e-02       8.578774510416e+08       1.389084397333e+04       7.590515021099e-04       2.542061319359e+11       1.231634576100e-02       3.086090293068e+17       1.502396919760e+13       8.208902559947e+13       7.125381772735e+16       2.375127256296e+16       7.125381772735e+16       2.375127256296e+16       7.125381772735e+16       2.375127256296e+16       3.421715905403e-08       2.134861255220e+17       7.359537210057e+17       7.359537210057e+17       2.452855359652e+17      -4.599385315752e+19       2.696708828037e-04       6.462895840881e-02 
       1.817305303513e+07       1.927697956210e-12       2.148205553567e-02       8.459924959179e+08       1.389084382401e+04       7.643648556348e-04       2.524390554073e+11       1.240255654468e-02       3.001171015722e+17       1.471283182417e+13       8.038901121065e+13       6.929314187727e+16       2.309771394645e+16       6.929314187727e+16       2.309771394645e+16       6.929314187727e+16       2.309771394645e+16       3.421715905403e-08       2.076116741025e+17       7.157033031495e+17       7.157033031495e+17       2.385360670642e+17      -4.441734941414e+19       2.697924589262e-04       6.460119015303e-02 
       1.804672591734e+07       1.954779585018e-12       2.163242492861e-02       8.342721965450e+08       1.389084367364e+04       7.697154025362e-04       2.506842624296e+11       1.248937075276e-02       2.918588443583e+17       1.440813791827e+13       7.872420309555e+13       6.738641751633e+16       2.246213915964e+16       6.738641751633e+16       2.246213915964e+16       6.738641751633e+16       2.246213915964e+16       3.421715905403e-08       2.018988686797e+17       6.960100979280e+17       6.960100979280e+17       2.319723218249e+17      -4.289488268111e+19       2.699140376092e-04       6.457345640970e-02 
       1.792127694236e+07       1.982241670946e-12       2.178384683612e-02       8.227142717414e+08       1.389084352222e+04       7.751034031664e-04       2.489416676156e+11       1.257679260849e-02       2.838278278048e+17       1.410975403959e+13       7.709387215349e+13       6.553216007325e+16       2.184405334546e+16       6.553216007325e+16       2.184405334546e+16       6.553216007325e+16       2.184405334546e+16       3.421715905403e-08       1.963432612762e+17       6.768587729270e+17       6.768587729270e+17       2.255891897300e+17      -4.142460075581e+19       2.700356188718e-04       6.454575720356e-02 
       1.779670000595e+07       2.010089558769e-12       2.193632862691e-02       8.113164719301e+08       1.389084336974e+04       7.805291197000e-04       2.472111861716e+11       1.266482636468e-02       2.760177989804e+17       1.381754951127e+13       7.549730438302e+13       6.372892582738e+16       2.124297526367e+16       6.372892582738e+16       2.124297526367e+16       6.372892582738e+16       2.124297526367e+16       3.421715905403e-08       1.909405263086e+17       6.582344176250e+17       6.582344176250e+17       2.193817008873e+17      -4.000471492280e+19       2.701572027332e-04       6.451809255980e-02 
       1.767298904625e+07       2.038328668342e-12       2.208987771883e-02       8.000765787002e+08       1.389084321619e+04       7.859928161469e-04       2.454927338937e+11       1.275347630389e-02       2.684226770141e+17       1.353139636270e+13       7.393380056924e+13       6.197531078460e+16       2.065843691625e+16       6.197531078460e+16       2.065843691625e+16       6.197531078460e+16       2.065843691625e+16       3.421715905403e-08       1.856864572197e+17       6.401225317845e+17       6.401225317845e+17       2.133450221600e+17      -3.863349777779e+19       2.702787892129e-04       6.449046250414e-02 
       1.755013804357e+07       2.066964495661e-12       2.224450158064e-02       7.889924043754e+08       1.389084306156e+04       7.914947583652e-04       2.437862271628e+11       1.284274673865e-02       2.610365483612e+17       1.325116927344e+13       7.240267597755e+13       6.026994958418e+16       2.008998318294e+16       6.026994958418e+16       2.008998318294e+16       6.026994958418e+16       2.008998318294e+16       3.421715905403e-08       1.805769632031e+17       6.225090141621e+17       6.225090141621e+17       2.074744534036e+17      -3.730928112603e+19       2.704003783303e-04       6.446286706276e-02 
       1.742814102005e+07       2.096002613927e-12       2.240020773570e-02       7.780617915883e+08       1.389084290586e+04       7.970352140736e-04       2.420915829415e+11       1.293264201168e-02       2.538536621986e+17       1.297674551840e+13       7.090326005380e+13       5.861151443574e+16       1.953717146695e+16       5.861151443574e+16       1.953717146695e+16       5.861151443574e+16       1.953717146695e+16       3.421715905403e-08       1.756080660182e+17       6.053801515296e+17       6.053801515296e+17       2.017654238065e+17      -3.603045395283e+19       2.705219701052e-04       6.443530626232e-02 
       1.730699203940e+07       2.125448674635e-12       2.255700375827e-02       7.672826128600e+08       1.389084274906e+04       8.026144528653e-04       2.404087187694e+11       1.302316649607e-02       2.468684259471e+17       1.270800491402e+13       6.943489613063e+13       5.699871408539e+16       1.899957135033e+16       5.699871408539e+16       1.899957135033e+16       5.699871408539e+16       1.899957135033e+16       3.421715905403e-08       1.707758968930e+17       5.887226079973e+17       5.887226079973e+17       1.962134883310e+17      -3.479546046361e+19       2.706435645574e-04       6.440778013002e-02 
       1.718668520658e+07       2.155308408670e-12       2.271489727718e-02       7.566527701866e+08       1.389084259117e+04       8.082327462202e-04       2.387375527594e+11       1.311432459552e-02       2.400754009176e+17       1.244482976568e+13       6.799694113983e+13       5.543029281042e+16       1.847676425884e+16       5.543029281042e+16       1.847676425884e+16       5.543029281042e+16       1.847676425884e+16       3.421715905403e-08       1.660766935114e+17       5.725234146311e+17       5.725234146311e+17       1.908143242528e+17      -3.360279819116e+19       2.707651617069e-04       6.438028869351e-02 
       1.706721466753e+07       2.185587627425e-12       2.287389597223e-02       7.461701946305e+08       1.389084243217e+04       8.138903675188e-04       2.370780035935e+11       1.320612074455e-02       2.334692980760e+17       1.218710481615e+13       6.658876533077e+13       5.390502944155e+16       1.796834313603e+16       5.390502944155e+16       1.796834313603e+16       5.390502944155e+16       1.796834313603e+16       3.421715905403e-08       1.615067970841e+17       5.567699593549e+17       5.567699593549e+17       1.855637277948e+17      -3.245101616773e+19       2.708867615737e-04       6.435283198097e-02 
       1.694857460889e+07       2.216292223929e-12       2.303400757955e-02       7.358328459177e+08       1.389084227206e+04       8.195875920552e-04       2.354299905191e+11       1.329855940871e-02       2.270449739256e+17       1.193471719508e+13       6.520975199457e+13       5.242173641213e+16       1.747391212638e+16       5.242173641213e+16       1.747391212638e+16       5.242173641213e+16       1.747391212638e+16       3.421715905403e-08       1.570626495002e+17       5.414499771313e+17       5.414499771313e+17       1.804576108544e+17      -3.133871315980e+19       2.710083641782e-04       6.432541002108e-02 
       1.683075925771e+07       2.247428173999e-12       2.319523988990e-02       7.256387120408e+08       1.389084211082e+04       8.253246970505e-04       2.337934333450e+11       1.339164508477e-02       2.207974265018e+17       1.168755636965e+13       6.385929719400e+13       5.097925883355e+16       1.699308626701e+16       5.097925883355e+16       1.699308626701e+16       5.097925883355e+16       1.699308626701e+16       3.421715905403e-08       1.527407905562e+17       5.265515404123e+17       5.265515404123e+17       1.754919978204e+17      -3.026453596341e+19       2.711299695408e-04       6.429802284301e-02 
       1.671376288117e+07       2.279001537395e-12       2.335760074493e-02       7.155858088674e+08       1.389084194846e+04       8.311019616662e-04       2.321682524372e+11       1.348538230101e-02       2.147217914784e+17       1.144551409605e+13       6.253680949903e+13       4.957647359599e+16       1.652549118797e+16       4.957647359599e+16       1.652549118797e+16       4.957647359599e+16       1.652549118797e+16       3.421715905403e-08       1.485378552625e+17       5.120630498525e+17       5.120630498525e+17       1.706630224776e+17      -2.922717775778e+19       2.712515776820e-04       6.427067047646e-02 
       1.659757978629e+07       2.311018459009e-12       2.352109804451e-02       7.056721797539e+08       1.389084178497e+04       8.369196670181e-04       2.305543687155e+11       1.357977561736e-02       2.088133383795e+17       1.120848437217e+13       6.124170972777e+13       4.821228849401e+16       1.607076282079e+16       4.821228849401e+16       1.607076282079e+16       4.821228849401e+16       1.607076282079e+16       3.421715905403e-08       1.444505712230e+17       4.979732252787e+17       4.979732252787e+17       1.659669249966e+17      -2.822537651553e+19       2.713731886226e-04       6.424335295164e-02 
       1.648220431968e+07       2.343485170050e-12       2.368573974127e-02       6.958958951646e+08       1.389084162032e+04       8.427780961898e-04       2.289517036493e+11       1.367482962568e-02       2.030674668967e+17       1.097636339114e+13       5.997343069285e+13       4.688564137615e+16       1.562854711499e+16       4.688564137615e+16       1.562854711499e+16       4.688564137615e+16       1.562854711499e+16       3.421715905403e-08       1.404757560876e+17       4.842710969069e+17       4.842710969069e+17       1.614000490064e+17      -2.725791346726e+19       2.714948023835e-04       6.421607029927e-02 
       1.636763086723e+07       2.376407989267e-12       2.385153384603e-02       6.862550522959e+08       1.389084145453e+04       8.486775342463e-04       2.273601792538e+11       1.377054894996e-02       1.974797033074e+17       1.074904949584e+13       5.873141695301e+13       4.559549931792e+16       1.519849976239e+16       4.559549931792e+16       1.519849976239e+16       4.559549931792e+16       1.519849976239e+16       3.421715905403e-08       1.366103150741e+17       4.709459968017e+17       4.709459968017e+17       1.569588387477e+17      -2.632361161886e+19       2.716164189857e-04       6.418882255058e-02 
       1.625385385388e+07       2.409793324171e-12       2.401848842419e-02       6.767477747067e+08       1.389084128758e+04       8.546182682481e-04       2.257797180865e+11       1.386693824652e-02       1.920456969912e+17       1.052644313443e+13       5.751512456982e+13       4.434085781760e+16       1.478028592909e+16       4.434085781760e+16       1.478028592909e+16       4.434085781760e+16       1.478028592909e+16       3.421715905403e-08       1.328512385587e+17       4.579875505705e+17       4.579875505705e+17       1.526398363039e+17      -2.542133431954e+19       2.717380384504e-04       6.416160973734e-02 
       1.614086774330e+07       2.443647672286e-12       2.418661159936e-02       6.673722119522e+08       1.389084111945e+04       8.606005872652e-04       2.242102432431e+11       1.396400220430e-02       1.867612170431e+17       1.030844681672e+13       5.632402086951e+13       4.312074001412e+16       1.437357999473e+16       4.312074001412e+16       1.437357999473e+16       4.312074001412e+16       1.437357999473e+16       3.421715905403e-08       1.291955997329e+17       4.453856692860e+17       4.453856692860e+17       1.484396789095e+17      -2.454998387902e+19       2.718596607990e-04       6.413443189183e-02 
       1.602866703766e+07       2.477977622410e-12       2.435591154790e-02       6.581265392246e+08       1.389084095015e+04       8.666247823910e-04       2.226516783539e+11       1.406174554502e-02       1.816221489786e+17       1.009496507150e+13       5.515758420966e+13       4.193419592647e+16       1.397806529899e+16       4.193419592647e+16       1.397806529899e+16       4.193419592647e+16       1.397806529899e+16       3.421715905403e-08       1.256405523245e+17       4.331305416318e+17       4.331305416318e+17       1.443550963313e+17      -2.370850023211e+19       2.719812860529e-04       6.410728904687e-02 
