# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_ncdm[0]        13:(.)p_ncdm[0]          14:(.)rho_ncdm[1]        15:(.)p_ncdm[1]          16:(.)rho_ncdm[2]        17:(.)p_ncdm[2]          18:(.)rho_lambda         19:(.)rho_ur             20:(.)rho_crit           21:(.)rho_tot            22:(.)p_tot              23:(.)p_tot_prime        24:gr.fac. D             25:gr.fac. f          
       3.911965844418e+08       4.939055128085e-15       1.184795391964e-03       3.301814110537e+11       1.406357289424e+04       3.595014224972e-05       5.501621695337e+12       6.840416439075e-04       6.444055816398e+22       1.481421158621e+17       7.760142310221e+17       1.482815734434e+22       4.942719114775e+21       1.482815734434e+22       4.942719114775e+21       1.482815734434e+22       4.942719114775e+21       3.514163029955e-08       9.380985202729e+19       1.090197642054e+23       1.090197642054e+23       3.633961334966e+22      -1.226868051457e+26       1.621975894056e-04       8.032232307476e-02 
       3.884772436886e+08       5.008443815548e-15       1.193088943182e-03       3.256069684816e+11       1.406357288594e+04       3.620179322785e-05       5.463378045209e+12       6.888299231889e-04       6.266736167605e+22       1.450741823222e+17       7.599434460675e+17       1.442013424097e+22       4.806711413649e+21       1.442013424097e+22       4.806711413649e+21       1.442013424097e+22       4.806711413649e+21       3.514163029955e-08       9.122850722074e+19       1.060198979238e+23       1.060198979238e+23       3.533966430204e+22      -1.184814927296e+26       1.622884683598e-04       8.027743045620e-02 
       3.857768059993e+08       5.078807342607e-15       1.201440547447e-03       3.210959018176e+11       1.406357287759e+04       3.645520576259e-05       5.425400239719e+12       6.936517202535e-04       6.094295784081e+22       1.420697838285e+17       7.442054773390e+17       1.402333861842e+22       4.674446206133e+21       1.402333861842e+22       4.674446206133e+21       1.402333861842e+22       4.674446206133e+21       3.514163029955e-08       8.871819270411e+19       1.031025781640e+23       1.031025781640e+23       3.436723062957e+22      -1.144203250352e+26       1.623793474124e-04       8.023258869520e-02 
       3.830951399721e+08       5.150159404741e-15       1.209850614032e-03       3.166473330292e+11       1.406357286918e+04       3.671039218481e-05       5.387686430891e+12       6.985072697234e-04       5.926600404171e+22       1.391276046085e+17       7.287934324141e+17       1.363746153261e+22       4.545820510863e+21       1.363746153261e+22       4.545820510863e+21       1.363746153261e+22       4.545820510863e+21       3.514163029955e-08       8.627695395273e+19       1.002655335145e+23       1.002655335145e+23       3.342155519781e+22      -1.104983612397e+26       1.624702265642e-04       8.018779771108e-02 
       3.804321151190e+08       5.222513889835e-15       1.218319548570e-03       3.122603962490e+11       1.406357286071e+04       3.696736491174e-05       5.350234783594e+12       7.033968078629e-04       5.763519460668e+22       1.362463561388e+17       7.137005616082e+17       1.326220254060e+22       4.420734180192e+21       1.326220254060e+22       4.420734180192e+21       1.326220254060e+22       4.420734180192e+21       3.514163029955e-08       8.390289022417e+19       9.750655506560e+22       9.750655506560e+22       3.250190170621e+22      -1.067108298760e+26       1.625611058158e-04       8.014305742335e-02 
       3.777876018586e+08       5.295884880881e-15       1.226847767612e-03       3.079342376054e+11       1.406357285218e+04       3.722613644749e-05       5.313043475454e+12       7.083205725903e-04       5.604925979153e+22       1.334247765804e+17       6.989202550187e+17       1.289726946666e+22       4.299089822214e+21       1.289726946666e+22       4.299089822214e+21       1.289726946666e+22       4.299089822214e+21       3.514163029955e-08       8.159415307830e+19       9.482349468962e+22       9.482349468962e+22       3.160755411485e+22      -1.030531230277e+26       1.626519851682e-04       8.009836775176e-02 
       3.751614715107e+08       5.370286658728e-15       1.235435682247e-03       3.036680150566e+11       1.406357284360e+04       3.748671938373e-05       5.276110696765e+12       7.132788034892e-04       5.450696479136e+22       1.306616302263e+17       6.844460396297e+17       1.254237817482e+22       4.180792724933e+21       1.254237817482e+22       4.180792724933e+21       1.254237817482e+22       4.180792724933e+21       3.514163029955e-08       7.934894493810e+19       9.221426336841e+22       9.221426336841e+22       3.073781608690e+22      -9.952079072318e+25       1.627428646220e-04       8.005372861626e-02 
       3.725535962893e+08       5.445733704849e-15       1.244083712663e-03       2.994608982268e+11       1.406357283495e+04       3.774912640027e-05       5.239434650401e+12       7.182717418202e-04       5.300710877909e+22       1.279557069603e+17       6.702715764780e+17       1.219725234758e+22       4.065750782522e+21       1.219725234758e+22       4.065750782522e+21       1.219725234758e+22       4.065750782522e+21       3.514163029955e-08       7.716551769008e+19       8.967682956682e+22       8.967682956682e+22       2.989201044649e+22      -9.610953552181e+25       1.628337441780e-04       8.000913993703e-02 
       3.699638492969e+08       5.522240704170e-15       1.252792280866e-03       2.953120682446e+11       1.406357282624e+04       3.801337026565e-05       5.203013551727e+12       7.232996305328e-04       5.154852397057e+22       1.253058217267e+17       6.563906578762e+17       1.186162327085e+22       3.953874423611e+21       1.186162327085e+22       3.953874423611e+21       1.186162327085e+22       3.953874423611e+21       3.514163029955e-08       7.504217132320e+19       8.720921765092e+22       8.720921765092e+22       2.906947865146e+22      -9.281520728545e+25       1.629246238370e-04       7.996460163444e-02 
       3.673921045179e+08       5.599822547925e-15       1.261561807041e-03       2.912207175835e+11       1.406357281747e+04       3.827946383781e-05       5.166845628515e+12       7.283627142769e-04       5.013007471527e+22       1.227108140120e+17       6.427972046944e+17       1.153522962464e+22       3.845076541543e+21       1.153522962464e+22       3.845076541543e+21       1.153522962464e+22       3.845076541543e+21       3.514163029955e-08       7.297725260525e+19       8.480950634982e+22       8.480950634982e+22       2.826958028058e+22      -8.963379812955e+25       1.630155035997e-04       7.992011362910e-02 
       3.648382368129e+08       5.678494336552e-15       1.270392718652e-03       2.871860499046e+11       1.406357280864e+04       3.854742006470e-05       5.130929120858e+12       7.334612394153e-04       4.875065661211e+22       1.201695473359e+17       6.294852636977e+17       1.121781727969e+22       3.739272426557e+21       1.121781727969e+22       3.739272426557e+21       1.121781727969e+22       3.739272426557e+21       3.514163029955e-08       7.096915379563e+19       8.247582725978e+22       8.247582725978e+22       2.749169253497e+22      -8.656143754712e+25       1.631063834670e-04       7.987567584183e-02 
       3.623021219122e+08       5.758271382635e-15       1.279285448618e-03       2.832072799019e+11       1.406357279975e+04       3.881725198490e-05       5.095262281078e+12       7.385954540348e-04       4.740919564960e+22       1.176809087541e+17       6.164490049395e+17       1.090913909951e+22       3.636379699832e+21       1.090913909951e+22       3.636379699832e+21       1.090913909951e+22       3.636379699832e+21       3.514163029955e-08       6.901631139358e+19       8.020636338944e+22       8.020636338944e+22       2.673520975316e+22      -8.359438769986e+25       1.631972634396e-04       7.983128819363e-02 
       3.597836364100e+08       5.839169213883e-15       1.288240426220e-03       2.792836331494e+11       1.406357279079e+04       3.908897272826e-05       5.059843373651e+12       7.437656079593e-04       4.610464736953e+22       1.152438083706e+17       6.036827192073e+17       1.060895474805e+22       3.536318249346e+21       1.060895474805e+22       3.536318249346e+21       1.060895474805e+22       3.536318249346e+21       3.514163029955e-08       6.711720492086e+19       7.799934774515e+22       7.799934774515e+22       2.599954293952e+22      -8.072903887068e+25       1.632881435183e-04       7.978695060575e-02 
       3.572826577583e+08       5.921203576151e-15       1.297258088016e-03       2.754143459502e+11       1.406357278177e+04       3.936259551653e-05       5.024670675114e+12       7.489719527609e-04       4.483599605387e+22       1.128571788604e+17       5.911808155234e+17       1.031703050252e+22       3.439010167502e+21       1.031703050252e+22       3.439010167502e+21       1.031703050252e+22       3.439010167502e+21       3.514163029955e-08       6.527035573787e+19       7.585306195517e+22       7.585306195517e+22       2.528411930571e+22      -7.796190507214e+25       1.633790237040e-04       7.974266299964e-02 
       3.547990642612e+08       6.004390436511e-15       1.306338874201e-03       2.715986651878e+11       1.406357277269e+04       3.963813366403e-05       4.989742473984e+12       7.542147417731e-04       4.360225393384e+22       1.105199750025e+17       5.789378186955e+17       1.003313907142e+22       3.344379690468e+21       1.003313907142e+22       3.344379690468e+21       1.003313907142e+22       3.344379690468e+21       3.514163029955e-08       6.347432589241e+19       7.376583493178e+22       7.376583493178e+22       2.458838182465e+22      -7.528961980536e+25       1.634699039975e-04       7.969842529696e-02 
       3.523327350683e+08       6.088745986350e-15       1.315483224971e-03       2.678358481797e+11       1.406357276355e+04       3.991560057826e-05       4.955057070677e+12       7.594942301025e-04       4.240246042087e+22       1.082311732214e+17       5.669483669195e+17       9.757059417583e+21       3.252353139189e+21       9.757059417583e+21       3.252353139189e+21       9.757059417583e+21       3.252353139189e+21       3.514163029955e-08       6.172771700011e+19       7.173604157016e+22       7.173604157016e+22       2.391178879686e+22      -7.270893196436e+25       1.635607843995e-04       7.965423741958e-02 
       3.498835501698e+08       6.174286644531e-15       1.324691585978e-03       2.641251625330e+11       1.406357275434e+04       4.019500976059e-05       4.920612777424e+12       7.648106746413e-04       4.123568135873e+22       1.059897711394e+17       5.552072094308e+17       9.488576586079e+21       3.162858862021e+21       9.488576586079e+21       3.162858862021e+21       9.488576586079e+21       3.162858862021e+21       3.514163029955e-08       6.002916915560e+19       6.976210148310e+22       6.976210148310e+22       2.325381342869e+22      -7.021670188075e+25       1.636516649109e-04       7.961009928959e-02 
       3.474513903897e+08       6.261029060580e-15       1.333964404694e-03       2.604658860014e+11       1.406357274507e+04       4.047637480690e-05       4.886407918185e+12       7.701643340802e-04       4.010100829611e+22       1.037947871375e+17       5.437092042052e+17       9.227481536839e+21       3.075827178941e+21       9.227481536839e+21       3.075827178941e+21       9.227481536839e+21       3.075827178941e+21       3.514163029955e-08       5.837735987375e+19       6.784247777050e+22       6.784247777050e+22       2.261394342215e+22      -6.780989750398e+25       1.637425455325e-04       7.956601082928e-02 
       3.450361373807e+08       6.348990117935e-15       1.343302132227e-03       2.568573063449e+11       1.406357273573e+04       4.075970940821e-05       4.852440828573e+12       7.755554689205e-04       3.899755777940e+22       1.016452599254e+17       5.324493157065e+17       8.973570981907e+21       2.991190327297e+21       8.973570981907e+21       2.991190327297e+21       8.973570981907e+21       2.991190327297e+21       3.514163029955e-08       5.677100305993e+19       6.597567582276e+22       6.597567582276e+22       2.199168057605e+22      -6.548559071257e+25       1.638334262652e-04       7.952197196117e-02 
       3.426376736181e+08       6.438186937226e-15       1.352705225145e-03       2.532987211911e+11       1.406357272633e+04       4.104502735143e-05       4.818709855771e+12       7.809843414869e-04       3.792447066474e+22       9.954024812046e+16       5.214226126814e+17       8.726647227153e+21       2.908882409046e+21       8.726647227153e+21       2.908882409046e+21       8.726647227153e+21       2.908882409046e+21       3.514163029955e-08       5.520884800873e+19       6.416024215707e+22       6.416024215707e+22       2.138654039806e+22      -6.324095375174e+25       1.639243071097e-04       7.947798260796e-02 
       3.402558823940e+08       6.528636879609e-15       1.362174138194e-03       2.497894378987e+11       1.406357271686e+04       4.133234251992e-05       4.785213358450e+12       7.864512159404e-04       3.688091144918e+22       9.747882983553e+16       5.106242660000e+17       8.486518018353e+21       2.828839339446e+21       8.486518018353e+21       2.828839339446e+21       8.486518018353e+21       2.828839339446e+21       3.514163029955e-08       5.368967843008e+19       6.239476328576e+22       6.239476328576e+22       2.079805172754e+22      -6.107325579316e+25       1.640151880670e-04       7.943404269258e-02 
       3.378906478119e+08       6.620357550148e-15       1.371709335217e-03       2.463287734223e+11       1.406357270732e+04       4.162166889428e-05       4.751949706691e+12       7.919563582912e-04       3.586606762009e+22       9.546010227523e+16       5.000495465407e+17       8.252996391501e+21       2.750998797162e+21       8.252996391501e+21       2.750998797162e+21       8.252996391501e+21       2.750998797162e+21       3.514163029955e-08       5.221231150232e+19       6.067786461574e+22       6.067786461574e+22       2.022575636868e+22      -5.897985961263e+25       1.641060691379e-04       7.939015213818e-02 
       3.355418547811e+08       6.713366801237e-15       1.381311276418e-03       2.429160541797e+11       1.406357269772e+04       4.191302055293e-05       4.718917281906e+12       7.975000364115e-04       3.487914902257e+22       9.348318134050e+16       4.896938231191e+17       8.025900527236e+21       2.675300175741e+21       8.025900527236e+21       2.675300175741e+21       8.025900527236e+21       2.675300175741e+21       3.514163029955e-08       5.077559695122e+19       5.900820937824e+22       5.900820937824e+22       1.966920873373e+22      -5.695821838158e+25       1.641969503233e-04       7.934631086809e-02 
       3.332093890107e+08       6.807682736077e-15       1.390980431097e-03       2.395506159208e+11       1.406357268805e+04       4.220641167285e-05       4.686114476757e+12       8.030825200484e-04       3.391938724427e+22       9.154720124144e+16       4.795525604599e+17       7.805053609282e+21       2.601684536423e+21       7.805053609282e+21       2.601684536423e+21       7.805053609282e+21       2.601684536423e+21       3.514163029955e-08       4.937841615438e+19       5.738449758804e+22       5.738449758804e+22       1.912797549608e+22      -5.500587256868e+25       1.642878316240e-04       7.930251880588e-02 
       3.308931370043e+08       6.903323712200e-15       1.400717270371e-03       2.362318035982e+11       1.406357267832e+04       4.250185653028e-05       4.653539695080e+12       8.087040808372e-04       3.298603501703e+22       8.965131411814e+16       4.696213172106e+17       7.590283686776e+21       2.530094562254e+21       7.590283686776e+21       2.530094562254e+21       7.590283686776e+21       2.530094562254e+21       3.514163029955e-08       4.801968127031e+19       5.580546503126e+22       5.580546503126e+22       1.860163525286e+22      -5.312044694747e+25       1.643787130408e-04       7.925877587531e-02 
       3.285929860546e+08       7.000308345043e-15       1.410522267179e-03       2.329589712398e+11       1.406357266851e+04       4.279936950137e-05       4.621191351806e+12       8.143649923148e-04       3.207836563513e+22       8.779468966933e+16       4.598957439963e+17       7.381423540387e+21       2.460474513458e+21       7.381423540387e+21       2.460474513458e+21       7.381423540387e+21       2.460474513458e+21       3.514163029955e-08       4.669833439138e+19       5.426988228112e+22       5.426988228112e+22       1.808977819688e+22      -5.129964770675e+25       1.644695945748e-04       7.921508200035e-02 
       3.263088242376e+08       7.098655511566e-15       1.420395898094e-03       2.297314818230e+11       1.406357265864e+04       4.309896506291e-05       4.589067872884e+12       8.200655299328e-04       3.119567238943e+22       8.597651478881e+16       4.503715815151e+17       7.178310552123e+21       2.392770184037e+21       7.178310552123e+21       2.392770184037e+21       7.178310552123e+21       2.392770184037e+21       3.514163029955e-08       4.541334672020e+19       5.277655374061e+22       5.277655374061e+22       1.759200579749e+22      -4.954125965984e+25       1.645604762267e-04       7.917143710519e-02 
       3.240405404074e+08       7.198384353934e-15       1.430338643331e-03       2.265487071508e+11       1.406357264869e+04       4.340065779304e-05       4.557167695205e+12       8.258059710705e-04       3.033726801715e+22       8.419599320930e+16       4.410446586728e+17       6.980786578715e+21       2.326928859567e+21       6.980786578715e+21       2.326928859567e+21       6.980786578715e+21       2.326928859567e+21       3.514163029955e-08       4.416371776854e+19       5.132431671172e+22       5.132431671172e+22       1.710793049034e+22      -4.784314354964e+25       1.646513579974e-04       7.912784111422e-02 
       3.217880241908e+08       7.299514283236e-15       1.440350988560e-03       2.234100277294e+11       1.406357263868e+04       4.370446237191e-05       4.525489266528e+12       8.315865950494e-04       2.950248416679e+22       8.245234515374e+16       4.319108907559e+17       6.788697828487e+21       2.262899276158e+21       6.788697828487e+21       2.262899276158e+21       6.788697828487e+21       2.262899276158e+21       3.514163029955e-08       4.294847457840e+19       4.991204049006e+22       4.991204049006e+22       1.663717537560e+22      -4.620323344597e+25       1.647422398880e-04       7.908429395204e-02 
       3.195511659815e+08       7.402064983267e-15       1.450433419450e-03       2.203148326477e+11       1.406357262860e+04       4.401039358248e-05       4.494031045399e+12       8.374076831458e-04       2.869067087769e+22       8.074480699376e+16       4.229662776427e+17       6.601894741613e+21       2.200631580533e+21       6.601894741613e+21       2.200631580533e+21       6.601894741613e+21       2.200631580533e+21       3.514163029955e-08       4.176667096444e+19       4.853862548458e+22       4.853862548458e+22       1.617937392449e+22      -4.461953423220e+25       1.648331218991e-04       7.904079554345e-02 
       3.173298569357e+08       7.506056414358e-15       1.460586427129e-03       2.172625194583e+11       1.406357261845e+04       4.431846631116e-05       4.462791501079e+12       8.432695186051e-04       2.790119607405e+22       7.907263091530e+16       4.142069020518e+17       6.420231873672e+21       2.140077291220e+21       6.420231873672e+21       2.140077291220e+21       6.420231873672e+21       2.140077291220e+21       3.514163029955e-08       4.061738677730e+19       4.720300236138e+22       4.720300236138e+22       1.573416969394e+22      -4.309011917792e+25       1.649240040319e-04       7.899734581347e-02 
       3.151239889656e+08       7.611508817261e-15       1.470810504543e-03       2.142524940605e+11       1.406357260822e+04       4.462869554857e-05       4.431769113473e+12       8.491723866551e-04       2.713344507274e+22       7.743508459107e+16       4.056289278264e+17       6.243567782407e+21       2.081189260798e+21       6.243567782407e+21       2.081189260798e+21       6.243567782407e+21       2.081189260798e+21       3.514163029955e-08       3.949972718715e+19       4.590413121116e+22       4.590413121116e+22       1.530121604904e+22      -4.161312759495e+25       1.650148862871e-04       7.895394468732e-02 
       3.129334547351e+08       7.718442717089e-15       1.481106151914e-03       2.112841705844e+11       1.406357259793e+04       4.494109639026e-05       4.400962373050e+12       8.551165745204e-04       2.638682010473e+22       7.583145085981e+16       3.972285982539e+17       6.071764917591e+21       2.023921639193e+21       6.071764917591e+21       2.023921639193e+21       6.071764917591e+21       2.023921639193e+21       3.514163029955e-08       3.841282198700e+19       4.464100073955e+22       4.464100073955e+22       1.488017589315e+22      -4.018676257354e+25       1.651057686658e-04       7.891059209043e-02 
       3.107581476541e+08       7.826878927309e-15       1.491473867645e-03       2.083569712769e+11       1.406357258756e+04       4.525568403746e-05       4.370369780773e+12       8.611023714361e-04       2.566073984968e+22       7.426102741226e+16       3.890022344212e+17       5.904689513942e+21       1.968229837977e+21       5.904689513942e+21       1.968229837977e+21       5.904689513942e+21       1.968229837977e+21       3.514163029955e-08       3.735582491516e+19       4.341262747968e+22       4.341262747968e+22       1.447072140546e+22      -3.880928879634e+25       1.651966511688e-04       7.886728794843e-02 
       3.085979618737e+08       7.936838553796e-15       1.501914155597e-03       2.054703263893e+11       1.406357257712e+04       4.557247379781e-05       4.339989848025e+12       8.671300686618e-04       2.495463898328e+22       7.272312648356e+16       3.809462336032e+17       5.742211486963e+21       1.914070495650e+21       5.742211486963e+21       1.914070495650e+21       5.742211486963e+21       1.914070495650e+21       3.514163029955e-08       3.632791299633e+19       4.221805502652e+22       4.221805502652e+22       1.407253378571e+22      -3.747903042715e+25       1.652875337971e-04       7.882403218717e-02 
       3.064527922804e+08       8.048342998941e-15       1.512427526905e-03       2.026236740665e+11       1.406357256661e+04       4.589148108609e-05       4.309821096538e+12       8.731999594959e-04       2.426796773715e+22       7.121707455203e+16       3.730570676849e+17       5.584204331664e+21       1.861401443884e+21       5.584204331664e+21       1.861401443884e+21       5.584204331664e+21       1.861401443884e+21       3.514163029955e-08       3.532828590082e+19       4.105635329219e+22       4.105635329219e+22       1.368530300600e+22      -3.619436907208e+25       1.653784165517e-04       7.878082473269e-02 
       3.043225344916e+08       8.161413965812e-15       1.523014490886e-03       1.998164602374e+11       1.406357255602e+04       4.621272142498e-05       4.279862058318e+12       8.793123392898e-04       2.360019147078e+22       6.974221204423e+16       3.653312816166e+17       5.430545024066e+21       1.810181674685e+21       5.430545024066e+21       1.810181674685e+21       5.430545024066e+21       1.810181674685e+21       3.514163029955e-08       3.435616532147e+19       3.992661778179e+22       3.992661778179e+22       1.330872756942e+22      -3.495374181067e+25       1.654692994335e-04       7.873766551125e-02 
       3.022070848503e+08       8.276073462385e-15       1.533675564133e-03       1.970481385073e+11       1.406357254536e+04       4.653621044585e-05       4.250111275577e+12       8.854675054624e-04       2.295079025519e+22       6.829789304607e+16       3.577654919005e+17       5.281113925413e+21       1.760371308467e+21       5.281113925413e+21       1.760371308467e+21       5.281113925413e+21       1.760371308467e+21       3.514163029955e-08       3.341079436758e+19       3.882796888918e+22       3.882796888918e+22       1.294251427526e+22      -3.375563929440e+25       1.655601824434e-04       7.869455444931e-02 
       3.001063404200e+08       8.392343805821e-15       1.544411263239e-03       1.943181700514e+11       1.406357253462e+04       4.686196388945e-05       4.220567300660e+12       8.916657575144e-04       2.231925846823e+22       6.688348501997e+16       3.503563851091e+17       5.135794689021e+21       1.711931563003e+21       5.135794689021e+21       1.711931563003e+21       5.135794689021e+21       1.711931563003e+21       3.514163029955e-08       3.249143697569e+19       3.775955121214e+22       3.775955121214e+22       1.258637799074e+22      -3.259860391040e+25       1.656510655825e-04       7.865149147353e-02 
       2.980201989798e+08       8.510247626815e-15       1.555222112074e-03       1.916260235101e+11       1.406357252381e+04       4.718999760675e-05       4.191228695977e+12       8.979073970429e-04       2.170510440079e+22       6.549836852780e+16       3.431007164338e+17       4.994474169692e+21       1.664824723227e+21       4.994474169692e+21       1.664824723227e+21       4.994474169692e+21       1.664824723227e+21       3.514163029955e-08       3.159737733640e+19       3.672053288629e+22       3.672053288629e+22       1.224004142906e+22      -3.148122800815e+25       1.657419488516e-04       7.860847651078e-02 
       2.959485590194e+08       8.629807873999e-15       1.566108636325e-03       1.889711748852e+11       1.406357251292e+04       4.752032755964e-05       4.162094033928e+12       9.041927277563e-04       2.110784987405e+22       6.414193695963e+16       3.359953082643e+17       4.857042335620e+21       1.619014111870e+21       4.857042335620e+21       1.619014111870e+21       4.857042335620e+21       1.619014111870e+21       3.514163029955e-08       3.072791933708e+19       3.571010493750e+22       3.571010493750e+22       1.190323493341e+22      -3.040215218690e+25       1.658328322519e-04       7.856550948814e-02 
       2.938913197339e+08       8.751047818407e-15       1.577071367137e-03       1.863531074384e+11       1.406357250196e+04       4.785296982178e-05       4.133161896838e+12       9.105220554887e-04       2.052702986712e+22       6.281359626806e+16       3.290370487963e+17       4.723392182719e+21       1.574464060903e+21       4.723392182719e+21       1.574464060903e+21       4.723392182719e+21       1.574464060903e+21       3.514163029955e-08       2.988238601990e+19       3.472748065194e+22       3.472748065194e+22       1.157569626709e+22      -2.936006364187e+25       1.659237157843e-04       7.852259033289e-02 
       2.918483810194e+08       8.873991058005e-15       1.588110835655e-03       1.837713115902e+11       1.406357249092e+04       4.818794057932e-05       4.104430876888e+12       9.168956882151e-04       1.996219215496e+22       6.151276470803e+16       3.222228906693e+17       4.593419651311e+21       1.531139883767e+21       4.593419651311e+21       1.531139883767e+21       4.593419651311e+21       1.531139883767e+21       3.514163029955e-08       2.906011905470e+19       3.377189496360e+22       3.377189496360e+22       1.125717040930e+22      -2.835369456700e+25       1.660145994497e-04       7.847971897252e-02 
       2.898196434678e+08       8.998661522288e-15       1.599227578481e-03       1.812252848214e+11       1.406357247981e+04       4.852525613173e-05       4.075899576044e+12       9.233139360663e-04       1.941289695633e+22       6.023887258210e+16       3.155498496320e+17       4.467023545105e+21       1.489007848365e+21       4.467023545105e+21       1.489007848365e+21       4.467023545105e+21       1.489007848365e+21       3.514163029955e-08       2.826047822647e+19       3.284260385859e+22       3.284260385859e+22       1.094740935661e+22      -2.738182061264e+25       1.661054832493e-04       7.843689533471e-02 
       2.878050083619e+08       9.125083476930e-15       1.610422139493e-03       1.787145315744e+11       1.406357246861e+04       4.886493289255e-05       4.047566605990e+12       9.297771113438e-04       1.887871659136e+22       5.899136199089e+16       3.090150032346e+17       4.344105452404e+21       1.448035150798e+21       4.344105452404e+21       1.448035150798e+21       4.344105452404e+21       1.448035150798e+21       3.514163029955e-08       2.748284093682e+19       3.193888379587e+22       3.193888379587e+22       1.064617192983e+22      -2.644325939592e+25       1.661963671839e-04       7.839411934735e-02 
       2.858043776709e+08       9.253281528515e-15       1.621695062568e-03       1.762385631577e+11       1.406357245734e+04       4.920698739026e-05       4.019430588062e+12       9.362855285354e-04       1.835923514853e+22       5.776968658879e+16       3.026154895501e+17       4.224569669488e+21       1.408189889826e+21       4.224569669488e+21       1.408189889826e+21       4.224569669488e+21       1.408189889826e+21       3.514163029955e-08       2.672660171930e+19       3.106003114389e+22       3.106003114389e+22       1.035322358623e+22      -2.553686906230e+25       1.662872512547e-04       7.835139093855e-02 
       2.838176540452e+08       9.383280629321e-15       1.633046895222e-03       1.737968976499e+11       1.406357244599e+04       4.955143626898e-05       3.991490153178e+12       9.428395043299e-04       1.785404816088e+22       5.657331134467e+16       2.963485059197e+17       4.108323126090e+21       1.369441042026e+21       4.108323126090e+21       1.369441042026e+21       4.108323126090e+21       1.369441042026e+21       3.514163029955e-08       2.599117176792e+19       3.020536163273e+22       3.020536163273e+22       1.006833623696e+22      -2.466154689640e+25       1.663781354626e-04       7.830871003660e-02 
       2.818447408122e+08       9.515106082177e-15       1.644478190428e-03       1.713890598066e+11       1.406357243455e+04       4.989829628940e-05       3.963743941774e+12       9.494393576332e-04       1.736276229107e+22       5.540171230759e+16       2.902113077264e+17       3.995275312939e+21       1.331758437643e+21       3.995275312939e+21       1.331758437643e+21       3.995275312939e+21       1.331758437643e+21       3.514163029955e-08       2.527597847873e+19       2.937420982138e+22       2.937420982138e+22       9.791288069445e+21      -2.381622798038e+25       1.664690198088e-04       7.826607657001e-02 
       2.798855419711e+08       9.648783545393e-15       1.655989502979e-03       1.690145809674e+11       1.406357242304e+04       5.024758432949e-05       3.936190603736e+12       9.560854095834e-04       1.688499502513e+22       5.425437637730e+16       2.842012071923e+17       3.885338211289e+21       1.295112737093e+21       3.885338211289e+21       1.295112737093e+21       3.885338211289e+21       1.295112737093e+21       3.514163029955e-08       2.458046500402e+19       2.856592857959e+22       2.856592857959e+22       9.521863374658e+21      -2.299988389845e+25       1.665599042941e-04       7.822349046749e-02 
       2.779399621884e+08       9.784339037745e-15       1.667581394940e-03       1.666729989651e+11       1.406357241145e+04       5.059931738538e-05       3.908828798336e+12       9.627779835662e-04       1.642037437466e+22       5.313080107955e+16       2.783155722018e+17       3.778426224383e+21       1.259475408125e+21       3.778426224383e+21       1.259475408125e+21       3.778426224383e+21       1.259475408125e+21       3.514163029955e-08       2.390408981871e+19       2.777988858400e+22       2.777988858400e+22       9.259852379201e+21      -2.221152148559e+25       1.666507889198e-04       7.818095165795e-02 
       2.760079067935e+08       9.921798943549e-15       1.679254430201e-03       1.643638580352e+11       1.406357239978e+04       5.095351257218e-05       3.881657194165e+12       9.695174052314e-04       1.596853858717e+22       5.203049434602e+16       2.725518251489e+17       3.674456110814e+21       1.224818703602e+21       3.674456110814e+21       1.224818703602e+21       3.674456110814e+21       1.224818703602e+21       3.514163029955e-08       2.324632629876e+19       2.701547782823e+22       2.701547782823e+22       9.005051081961e+21      -2.145018161934e+25       1.667416736869e-04       7.813846007050e-02 
       2.740892817737e+08       1.006119001779e-14       1.691009176284e-03       1.620867087280e+11       1.406357238802e+04       5.131018712480e-05       3.854674469070e+12       9.763040025080e-04       1.552913586442e+22       5.095297429884e+16       2.669074418082e+17       3.573346919708e+21       1.191115639900e+21       3.573346919708e+21       1.191115639900e+21       3.573346919708e+21       1.191115639900e+21       3.514163029955e-08       2.260666231112e+19       2.627210114628e+22       2.627210114628e+22       8.757261095278e+21      -2.071493805290e+25       1.668325585963e-04       7.809601563445e-02 
       2.721839937700e+08       1.020253939133e-14       1.702846204353e-03       1.598411078202e+11       1.406357237619e+04       5.166935839879e-05       3.827879310088e+12       9.831381056205e-04       1.510182408856e+22       4.989776903953e+16       2.613799502295e+17       3.475019927700e+21       1.158339975897e+21       3.475019927700e+21       1.158339975897e+21       3.475019927700e+21       1.158339975897e+21       3.514163029955e-08       2.198459981499e+19       2.554917974919e+22       2.554917974919e+22       8.516289490482e+21      -2.000489628829e+25       1.669234436493e-04       7.805361827934e-02 
