# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_ncdm[0]        13:(.)p_ncdm[0]          14:(.)rho_ncdm[1]        15:(.)p_ncdm[1]          16:(.)rho_ncdm[2]        17:(.)p_ncdm[2]          18:(.)rho_lambda         19:(.)rho_ur             20:(.)rho_crit           21:(.)rho_tot            22:(.)p_tot              23:(.)p_tot_prime        24:gr.fac. D             25:gr.fac. f          
       2.723561750711e+07       8.586974236720e-13       1.434117656754e-02       1.899162992370e+09       1.379899706990e+04       5.066526051649e-04       3.758242199766e+11       8.279830889972e-03       1.514007551159e+18       4.999252863568e+13       2.748689928764e+14       3.483802993287e+17       1.161267664108e+17       3.483802993287e+17       1.161267664108e+17       3.483802993287e+17       1.161267664108e+17       3.449631827055e-08       1.047346760922e+18       3.606820071589e+18       3.606820071589e+18       1.202165069926e+18      -3.353119975555e+20       2.584865457822e-04       6.627001292236e-02 
       2.704629341635e+07       8.707610826824e-13       1.444156254365e-02       1.872851890690e+09       1.379899696952e+04       5.101991702484e-04       3.732117346879e+11       8.337788039766e-03       1.472346936701e+18       4.895721348546e+13       2.691766216278e+14       3.387939948728e+17       1.129313315927e+17       3.387939948728e+17       1.129313315927e+17       3.387939948728e+17       1.129313315927e+17       3.449631827055e-08       1.018527149305e+18       3.507574204460e+18       3.507574204460e+18       1.169085356780e+18      -3.238186624994e+20       2.586060382466e-04       6.624031657586e-02 
       2.685828538184e+07       8.829942202086e-13       1.454265118809e-02       1.846905308410e+09       1.379899686843e+04       5.137705612433e-04       3.706174096744e+11       8.396150866197e-03       1.431832688211e+18       4.794333908716e+13       2.636021359523e+14       3.294714746486e+17       1.098238248517e+17       3.294714746486e+17       1.098238248517e+17       3.294714746486e+17       1.098238248517e+17       3.449631827055e-08       9.905005606033e+17       3.411059218235e+18       3.411059218235e+18       1.136915890826e+18      -3.127192798788e+20       2.587255323853e-04       6.621065413974e-02 
       2.667158425521e+07       8.953992171735e-13       1.464444742305e-02       1.821318195378e+09       1.379899676663e+04       5.173669519301e-04       3.680411186976e+11       8.454922208675e-03       1.392433261388e+18       4.695046141579e+13       2.581430945109e+14       3.204054801636e+17       1.068018266905e+17       3.204054801636e+17       1.068018266905e+17       3.204054801636e+17       1.068018266905e+17       3.449631827055e-08       9.632451733805e+17       3.317199968815e+18       3.317199968815e+18       1.105631624994e+18      -3.020003463252e+20       2.588450282108e-04       6.618102561581e-02 
       2.648618095171e+07       9.079784879475e-13       1.474695619800e-02       1.796085571404e+09       1.379899666412e+04       5.209885173063e-04       3.654827363970e+11       8.514104926476e-03       1.354117979931e+18       4.597814564181e+13       2.527971065234e+14       3.115889526557e+17       1.038629841883e+17       3.115889526557e+17       1.038629841883e+17       3.115889526557e+17       1.038629841883e+17       3.449631827055e-08       9.367397666558e+17       3.225923379806e+18       3.225923379806e+18       1.075208201427e+18      -2.916488213213e+20       2.589645257358e-04       6.615143100625e-02 
       2.630206644972e+07       9.207344808189e-13       1.485018250060e-02       1.771202525298e+09       1.379899656090e+04       5.246354335939e-04       3.629421382832e+11       8.573701898891e-03       1.316857011651e+18       4.502596594075e+13       2.475618307210e+14       3.030150275971e+17       1.010050091692e+17       3.030150275971e+17       1.010050091692e+17       3.030150275971e+17       1.010050091692e+17       3.449631827055e-08       9.109637033813e+17       3.137158385620e+18       3.137158385620e+18       1.045621932518e+18      -2.816521113351e+20       2.590840249729e-04       6.612187031361e-02 
       2.611923179034e+07       9.336696784703e-13       1.495413135490e-02       1.746664213908e+09       1.379899645695e+04       5.283078782486e-04       3.604192007322e+11       8.633716025358e-03       1.280621345245e+18       4.409350530670e+13       2.424349743212e+14       2.946770293498e+17       9.822567642046e+16       2.946770293498e+17       9.822567642046e+16       2.946770293498e+17       9.822567642046e+16       3.449631827055e-08       8.858969143743e+17       3.050835876148e+18       3.050835876148e+18       1.016849782468e+18      -2.719980544991e+20       2.592035259350e-04       6.609234354077e-02 
       2.593766807696e+07       9.467865984616e-13       1.505880781588e-02       1.722465861185e+09       1.379899635227e+04       5.320060299685e-04       3.579138009795e+11       8.694150225609e-03       1.245382767708e+18       4.318035536971e+13       2.374142920237e+14       2.865684659676e+17       9.552282196016e+16       2.865684659676e+17       9.552282196016e+16       2.865684659676e+17       9.552282196016e+16       3.449631827055e-08       8.615198826911e+17       2.966888642949e+18       2.966888642949e+18       9.888693493468e+17      -2.626749058145e+20       2.593230286349e-04       6.606285069102e-02 
       2.575736647480e+07       9.600877937200e-13       1.516421697852e-02       1.698602757246e+09       1.379899624686e+04       5.357300687023e-04       3.554258171139e+11       8.755007439807e-03       1.211113842365e+18       4.228611621689e+13       2.324975850271e+14       2.786830241422e+17       9.289434135207e+16       2.786830241422e+17       9.289434135207e+16       2.786830241422e+17       9.289434135207e+16       3.449631827055e-08       8.378136284316e+17       2.885251326924e+18       2.885251326924e+18       9.616588476550e+17      -2.536713228619e+20       2.594425330856e-04       6.603339176796e-02 
       2.557831821049e+07       9.735758530368e-13       1.527036396874e-02       1.675070257460e+09       1.379899614072e+04       5.394801756583e-04       3.529551280715e+11       8.816290628693e-03       1.177787887510e+18       4.141039621735e+13       2.276827000655e+14       2.710145642867e+17       9.033818806730e+16       2.710145642867e+17       9.033818806730e+16       2.710145642867e+17       9.033818806730e+16       3.449631827055e-08       8.147596939615e+17       2.805860367428e+18       2.805860367428e+18       9.351970913591e+17      -2.449763520024e+20       2.595620393002e-04       6.600396677561e-02 
       2.540051457164e+07       9.872534015717e-13       1.537725395428e-02       1.651863781546e+09       1.379899603383e+04       5.432565333135e-04       3.505016136303e+11       8.878002773725e-03       1.145378955633e+18       4.055281185059e+13       2.229675284663e+14       2.635571157562e+17       8.785237189086e+16       2.635571157562e+17       8.785237189086e+16       2.635571157562e+17       8.785237189086e+16       3.449631827055e-08       7.923401295411e+17       2.728653952783e+18       2.728653952783e+18       9.094634773973e+17      -2.365794150514e+20       2.596815472919e-04       6.597457571832e-02 
       2.522394690646e+07       1.001123101363e-12       1.548489213383e-02       1.628978812678e+09       1.379899592619e+04       5.470593254221e-04       3.480651544036e+11       8.940146877231e-03       1.113861813215e+18       3.971298753863e+13       2.183500052259e+14       2.563048721986e+17       8.543495737204e+16       2.563048721986e+17       8.543495737204e+16       2.563048721986e+17       8.543495737204e+16       3.449631827055e-08       7.705374793494e+17       2.653571972153e+18       2.653571972153e+18       8.844379696375e+17      -2.284702964094e+20       2.598010570740e-04       6.594521860084e-02 
       2.504860662325e+07       1.015187651845e-12       1.559328374242e-02       1.606410896608e+09       1.379899581780e+04       5.508887370245e-04       3.456456318349e+11       9.002725962545e-03       1.083211921081e+18       3.889055548146e+13       2.138281081058e+14       2.492521870339e+17       8.308406231753e+16       2.492521870339e+17       8.308406231753e+16       2.492521870339e+17       8.308406231753e+16       3.449631827055e-08       7.493347678939e+17       2.580555968740e+18       2.580555968740e+18       8.601010832776e+17      -2.206391306336e+20       2.599205686598e-04       6.591589542828e-02 
       2.487448519008e+07       1.029449790377e-12       1.570243405695e-02       1.584155640799e+09       1.379899570865e+04       5.547449544566e-04       3.432429281917e+11       9.065743074164e-03       1.053405415297e+18       3.808515549598e+13       2.093998567468e+14       2.423935690578e+17       8.079785632588e+16       2.423935690578e+17       8.079785632588e+16       2.423935690578e+17       8.079785632588e+16       3.449631827055e-08       7.287154867924e+17       2.509549094276e+18       2.509549094276e+18       8.364338696743e+17      -2.130763904358e+20       2.600400820628e-04       6.588660620612e-02 
       2.470157413430e+07       1.043912292770e-12       1.581234838523e-02       1.562208713570e+09       1.379899559873e+04       5.586281653582e-04       3.408569265600e+11       9.129201277887e-03       1.024419088587e+18       3.729643485829e+13       2.050633118018e+14       2.357236781663e+17       7.857455936241e+16       2.357236781663e+17       7.857455936241e+16       2.357236781663e+17       7.857455936241e+16       3.449631827055e-08       7.086635819208e+17       2.440496064754e+18       2.440496064754e+18       8.134179015900e+17      -2.057728750915e+20       2.601595972966e-04       6.585735094024e-02 
       2.452986504216e+07       1.058577973832e-12       1.592303207508e-02       1.540565843251e+09       1.379899548805e+04       5.625385586831e-04       3.384875108383e+11       9.193103660970e-03       9.962303722643e+17       3.652404814916e+13       2.008165740863e+14       2.292373211978e+17       7.641244037328e+16       2.292373211978e+17       7.641244037328e+16       2.292373211978e+17       7.641244037328e+16       3.449631827055e-08       6.891634409122e+17       2.373343117392e+18       2.373343117392e+18       7.910352588454e+17      -1.987196992466e+20       2.602791143749e-04       6.582812963687e-02 
       2.435934955841e+07       1.073449687914e-12       1.603449051254e-02       1.519222817355e+09       1.379899537659e+04       5.664763247074e-04       3.361345657323e+11       9.257453332275e-03       9.688173186589e+17       3.576765710280e+13       1.966577837469e+14       2.229294478898e+17       7.430981593764e+16       2.229294478898e+17       7.430981593764e+16       2.229294478898e+17       7.430981593764e+16       3.449631827055e-08       6.701998810023e+17       2.308037968772e+18       2.308037968772e+18       7.692685143667e+17      -1.919082821071e+20       2.603986333115e-04       6.579894230265e-02 
       2.419001938587e+07       1.088530329466e-12       1.614672912001e-02       1.498175481754e+09       1.379899526435e+04       5.704416550393e-04       3.337979767492e+11       9.322253422419e-03       9.421585840313e+17       3.502693045871e+13       1.925851194465e+14       2.167951469468e+17       7.226504895699e+16       2.167951469468e+17       7.226504895699e+16       2.167951469468e+17       7.226504895699e+16       3.449631827055e-08       6.517581372070e+17       2.244529774129e+18       2.244529774129e+18       7.481007206171e+17      -1.853303370003e+20       2.605181541202e-04       6.576978894458e-02 
       2.402186628504e+07       1.103822833599e-12       1.625975335992e-02       1.477419739874e+09       1.379899515133e+04       5.744347426282e-04       3.314776301920e+11       9.387507083929e-03       9.162334119524e+17       3.430154381656e+13       1.885967975670e+14       2.108296422162e+17       7.027654738049e+16       2.108296422162e+17       7.027654738049e+16       2.108296422162e+17       7.027654738049e+16       3.449631827055e-08       6.338238508275e+17       2.182769087770e+18       2.182769087770e+18       7.275153964014e+17      -1.789778612928e+20       2.606376768151e-04       6.574066957006e-02 
       2.385488207368e+07       1.119330176656e-12       1.637356872743e-02       1.456951551897e+09       1.379899503751e+04       5.784557817740e-04       3.291734131541e+11       9.453217491393e-03       8.910216171432e+17       3.359117949419e+13       1.846910714276e+14       2.050282889700e+17       6.834276296541e+16       2.050282889700e+17       6.834276296541e+16       2.050282889700e+17       6.834276296541e+16       3.449631827055e-08       6.163830582699e+17       2.122707824574e+18       2.122707824574e+18       7.074965140339e+17      -1.728431266548e+20       2.607572014102e-04       6.571158418687e-02 
       2.368905862645e+07       1.135055376795e-12       1.648818076137e-02       1.436766933971e+09       1.379899492290e+04       5.825049681369e-04       3.268852135137e+11       9.519387841617e-03       8.665035697586e+17       3.289552638843e+13       1.808662305205e+14       1.993865702877e+17       6.646219007167e+16       1.993865702877e+17       6.646219007167e+16       1.993865702877e+17       6.646219007167e+16       3.449631827055e-08       5.994221801734e+17       2.064299222552e+18       2.064299222552e+18       6.880284868590e+17      -1.669186696582e+20       2.608767279197e-04       6.568253280319e-02 
       2.352438787449e+07       1.151001494572e-12       1.660359503876e-02       1.416861957441e+09       1.379899480749e+04       5.865824987466e-04       3.246129199284e+11       9.586021353776e-03       8.426601801037e+17       3.221427983886e+13       1.771205997615e+14       1.939000935405e+17       6.463336448959e+16       1.939000935405e+17       6.463336448959e+16       1.939000935405e+17       6.463336448959e+16       3.449631827055e-08       5.829280108376e+17       2.007497806442e+18       2.007497806442e+18       6.690961571158e+17      -1.611972826959e+20       2.609962563579e-04       6.565351542758e-02 
       2.336086180501e+07       1.167171633537e-12       1.671981717482e-02       1.397232748078e+09       1.379899469126e+04       5.906885720121e-04       3.223564218297e+11       9.653121269576e-03       8.194728837702e+17       3.154714149442e+13       1.734525387562e+14       1.885645869700e+17       6.285486229977e+16       1.885645869700e+17       6.285486229977e+16       1.885645869700e+17       6.285486229977e+16       3.449631827055e-08       5.668877079403e+17       1.952259352301e+18       1.952259352301e+18       6.506847841362e+17      -1.556720052139e+20       2.611157867393e-04       6.562453206900e-02 
       2.319847246095e+07       1.183568940842e-12       1.683685282114e-02       1.377875485329e+09       1.379899457423e+04       5.948233877310e-04       3.201156094180e+11       9.720690853407e-03       7.969236271830e+17       3.089381918269e+13       1.698604410818e+14       1.833758963633e+17       6.112529876453e+16       1.833758963633e+17       6.112529876453e+16       1.833758963633e+17       6.112529876453e+16       3.449631827055e-08       5.512887825387e+17       1.898540853072e+18       1.898540853072e+18       6.327800328675e+17      -1.503361152424e+20       2.612353190783e-04       6.559558273681e-02 
       2.303721194052e+07       1.200196607848e-12       1.695470767663e-02       1.358786401574e+09       1.379899445637e+04       5.989871470998e-04       3.178903736565e+11       9.788733392504e-03       7.749948535427e+17       3.025402678198e+13       1.663427335837e+14       1.783299818178e+17       5.944332724969e+16       1.783299818178e+17       5.944332724969e+16       1.783299818178e+17       5.944332724969e+16       3.449631827055e-08       5.361190893456e+17       1.846300485102e+18       1.846300485102e+18       6.153679627118e+17      -1.451831212186e+20       2.613548533896e-04       6.556666744077e-02 
       2.287707239690e+07       1.217057870752e-12       1.707338746928e-02       1.339961781387e+09       1.379899433769e+04       6.031800527231e-04       3.156806062669e+11       9.857252197109e-03       7.536694891569e+17       2.962748409601e+13       1.628978756861e+14       1.734229145961e+17       5.780763817610e+16       1.734229145961e+17       5.780763817610e+16       1.734229145961e+17       5.780763817610e+16       3.449631827055e-08       5.213668172728e+17       1.795497575578e+18       1.795497575578e+18       5.984350166715e+17      -1.402067540885e+20       2.614743896879e-04       6.553778619101e-02 
       2.271804603780e+07       1.234156011210e-12       1.719289797802e-02       1.321397960819e+09       1.379899421818e+04       6.074023086238e-04       3.134861997230e+11       9.926250600625e-03       7.329309301460e+17       2.901391673118e+13       1.595243587180e+14       1.686508740670e+17       5.621695800003e+16       1.686508740670e+17       5.621695800003e+16       1.686508740670e+17       5.621695800003e+16       3.449631827055e-08       5.070204802353e+17       1.746092570858e+18       1.746092570858e+18       5.819680107939e+17      -1.354009596807e+20       2.615939279881e-04       6.550893899811e-02 
       2.256012512508e+07       1.251494356982e-12       1.731324501634e-02       1.303091326683e+09       1.379899409784e+04       6.116541202531e-04       3.113070472464e+11       9.995731959785e-03       7.127630295158e+17       2.841305597644e+13       1.562207052517e+14       1.640101447306e+17       5.467004822155e+16       1.640101447306e+17       5.467004822155e+16       1.640101447306e+17       5.467004822155e+16       3.449631827055e-08       4.930689082081e+17       1.698047005677e+18       1.698047005677e+18       5.659541239060e+17      -1.307598913401e+20       2.617134683050e-04       6.548012587302e-02 
       2.240330197442e+07       1.269076282575e-12       1.743443443593e-02       1.285038315849e+09       1.379899397665e+04       6.159356945001e-04       3.091430428010e+11       1.006569965481e-02       6.931500845852e+17       2.782463868555e+13       1.529854684564e+14       1.594971133259e+17       5.316570442028e+16       1.594971133259e+17       5.316570442028e+16       1.594971133259e+17       5.316570442028e+16       3.449631827055e-08       4.795012385294e+17       1.651323473199e+18       1.651323473199e+18       5.503808876324e+17      -1.262779028158e+20       2.618330106538e-04       6.545134682712e-02 
       2.224756895489e+07       1.286905209903e-12       1.755647213577e-02       1.267235414551e+09       1.379899385461e+04       6.202472397024e-04       3.069940810876e+11       1.013615708959e-02       6.740768247605e+17       2.724840716191e+13       1.498172314640e+14       1.551082660169e+17       5.170275531759e+16       1.551082660169e+17       5.170275531759e+16       1.551082660169e+17       5.170275531759e+16       3.449631827055e-08       4.663069074428e+17       1.605885595893e+18       1.605885595893e+18       5.352361766872e+17      -1.219495413913e+20       2.619525550497e-04       6.542260187218e-02 
       2.209291848863e+07       1.304984608950e-12       1.767936405304e-02       1.249679157706e+09       1.379899373172e+04       6.245889656555e-04       3.048600575390e+11       1.020710769181e-02       6.555283996455e+17       2.668410904563e+13       1.467146067491e+14       1.508401856573e+17       5.028006186468e+16       1.508401856573e+17       5.028006186468e+16       1.508401856573e+17       5.028006186468e+16       3.449631827055e-08       4.534756418725e+17       1.561697997206e+18       1.561697997206e+18       5.205081994333e+17      -1.177695412508e+20       2.620721015079e-04       6.539389102038e-02 
       2.193934305044e+07       1.323317998449e-12       1.780311616676e-02       1.232366128236e+09       1.379899360796e+04       6.289610836240e-04       3.027408683149e+11       1.027855491316e-02       6.374903674790e+17       2.613149720305e+13       1.436762355211e+14       1.466895491294e+17       4.889651635569e+16       1.466895491294e+17       4.889651635569e+16       1.466895491294e+17       4.889651635569e+16       3.449631827055e-08       4.409974514245e+17       1.518726274025e+18       1.518726274025e+18       5.061854887016e+17      -1.137328170734e+20       2.621916500438e-04       6.536521428434e-02 
       2.178683516743e+07       1.341908946563e-12       1.792773449597e-02       1.215292956405e+09       1.379899348335e+04       6.333638063510e-04       3.006364102971e+11       1.035050222948e-02       6.199486838906e+17       2.559032961849e+13       1.407007871290e+14       1.426531247573e+17       4.755104156527e+16       1.426531247573e+17       4.755104156527e+16       1.426531247573e+17       4.755104156527e+16       3.449631827055e-08       4.288626206085e+17       1.476936969888e+18       1.476936969888e+18       4.922568928622e+17      -1.098344578458e+20       2.623112006730e-04       6.533657167708e-02 
       2.163538741866e+07       1.360761071581e-12       1.805322510518e-02       1.198456319161e+09       1.379899335786e+04       6.377973480687e-04       2.985465810837e+11       1.042295314095e-02       6.028896909657e+17       2.506036928830e+13       1.377869584790e+14       1.387277697902e+17       4.624258990984e+16       1.387277697902e+17       4.624258990984e+16       1.387277697902e+17       4.624258990984e+16       3.449631827055e-08       4.170617012731e+17       1.436297548937e+18       1.436297548937e+18       4.787115671424e+17      -1.060697208876e+20       2.624307534111e-04       6.530796321202e-02 
       2.148499243477e+07       1.379878042622e-12       1.817959409891e-02       1.181852939492e+09       1.379899323149e+04       6.422619245093e-04       2.964712789849e+11       1.049591117220e-02       5.863001066116e+17       2.454138411699e+13       1.349334734634e+14       1.349104279556e+17       4.497014263194e+16       1.349104279556e+17       4.497014263194e+16       1.349104279556e+17       4.497014263194e+16       3.449631827055e-08       4.055855052495e+17       1.396776370586e+18       1.396776370586e+18       4.655389651829e+17      -1.024340260820e+20       2.625503082738e-04       6.527938890304e-02 
       2.133564289765e+07       1.399263580350e-12       1.830684762535e-02       1.165479585786e+09       1.379899310423e+04       6.467577529148e-04       2.944104030180e+11       1.056937987258e-02       5.701670142160e+17       2.403314681565e+13       1.321390824019e+14       1.311981270801e+17       4.373270900704e+16       1.311981270801e+17       4.373270900704e+16       1.311981270801e+17       4.373270900704e+16       3.449631827055e-08       3.944250971978e+17       1.358342664883e+18       1.358342664883e+18       4.527288308257e+17      -9.892295030279e+19       2.626698652770e-04       6.525084876441e-02 
       2.118733154003e+07       1.418921457696e-12       1.843499187453e-02       1.149333071203e+09       1.379899297609e+04       6.512850520480e-04       2.923638529019e+11       1.064336281625e-02       5.544778525901e+17       2.353543480239e+13       1.294025614944e+14       1.275879767746e+17       4.252932557215e+16       1.275879767746e+17       4.252932557215e+16       1.275879767746e+17       4.252932557215e+16       3.449631827055e-08       3.835717876500e+17       1.320966508560e+18       1.320966508560e+18       4.402711901298e+17      -9.553222203404e+19       2.627894244367e-04       6.522234281083e-02 
       2.104005114517e+07       1.438855500596e-12       1.856403308375e-02       1.133410253054e+09       1.379899284705e+04       6.558440422029e-04       2.903315290527e+11       1.071786360237e-02       5.392204061886e+17       2.304803010485e+13       1.267227122851e+14       1.240771661845e+17       4.135905537569e+16       1.240771661845e+17       4.135905537569e+16       1.240771661845e+17       4.135905537569e+16       3.449631827055e-08       3.730171262440e+17       1.284618801728e+18       1.284618801728e+18       4.281563436046e+17      -9.225771617289e+19       2.629089857689e-04       6.519387105745e-02 
       2.089379454650e+07       1.459069588730e-12       1.869397752671e-02       1.117708032191e+09       1.379899271710e+04       6.604349452157e-04       2.883133325788e+11       1.079288585531e-02       5.243827955987e+17       2.257071926473e+13       1.240983611372e+14       1.206629618005e+17       4.022098724797e+16       1.206629618005e+17       4.022098724797e+16       1.206629618005e+17       4.022098724797e+16       3.449631827055e-08       3.627528951447e+17       1.249271245225e+18       1.249271245225e+18       4.163748586584e+17      -8.909544901117e+19       2.630285492900e-04       6.516543351983e-02 
       2.074855462727e+07       1.479567656283e-12       1.882483152804e-02       1.102223352402e+09       1.379899258625e+04       6.650579844754e-04       2.863091652761e+11       1.086843322480e-02       5.099534682906e+17       2.210329324436e+13       1.215283587194e+14       1.173427053310e+17       3.911423509173e+16       1.173427053310e+17       3.911423509173e+16       1.173427053310e+17       3.911423509173e+16       3.449631827055e-08       3.527711026452e+17       1.214896318581e+18       1.214896318581e+18       4.049175622538e+17      -8.604157338887e+19       2.631481150163e-04       6.513703021397e-02 
       2.060432432019e+07       1.500353692704e-12       1.895660145419e-02       1.086953199816e+09       1.379899245448e+04       6.697133849346e-04       2.843189296229e+11       1.094450938609e-02       4.959211896232e+17       2.164554733507e+13       1.190115795024e+14       1.141138116319e+17       3.803793719229e+16       1.141138116319e+17       3.803793719229e+16       1.141138116319e+17       3.803793719229e+16       3.449631827055e-08       3.430639769446e+17       1.181467258590e+18       1.181467258590e+18       3.937755337661e+17      -8.309237401370e+19       2.632676829641e-04       6.510866115629e-02 
       2.046109660710e+07       1.521431743490e-12       1.908929371530e-02       1.071894602318e+09       1.379899232179e+04       6.744013731208e-04       2.823425287757e+11       1.102111804018e-02       4.822750340963e+17       2.119728106762e+13       1.165469212657e+14       1.109737666939e+17       3.699125554655e+16       1.109737666939e+17       3.699125554655e+16       1.109737666939e+17       3.699125554655e+16       3.449631827055e-08       3.336239600971e+17       1.148958038477e+18       1.148958038477e+18       3.829400980375e+17      -8.024426294108e+19       2.633872531502e-04       6.508032636366e-02 
       2.031886451863e+07       1.542805910967e-12       1.922291476512e-02       1.057044628968e+09       1.379899218817e+04       6.791221771469e-04       2.803798665640e+11       1.109826291394e-02       4.690043768444e+17       2.075829812435e+13       1.141333046154e+14       1.079201256852e+17       3.597337521058e+16       1.079201256852e+17       3.597337521058e+16       1.079201256852e+17       3.597337521058e+16       3.449631827055e-08       3.244437021272e+17       1.117343347630e+18       1.117343347630e+18       3.724028186223e+17      -7.749377520913e+19       2.635068255912e-04       6.505202585341e-02 
       2.017762113385e+07       1.564480355092e-12       1.935747110838e-02       1.042400389435e+09       1.379899205361e+04       6.838760267226e-04       2.784308474858e+11       1.117594776035e-02       4.560988853640e+17       2.032840625321e+13       1.117696725109e+14       1.049505110480e+17       3.498350366507e+16       1.049505110480e+17       3.498350366507e+16       1.049505110480e+17       3.498350366507e+16       3.449631827055e-08       3.155160553068e+17       1.086598571893e+18       1.086598571893e+18       3.621554912188e+17      -7.483756462319e+19       2.636264003039e-04       6.502375964327e-02 
       2.003735957995e+07       1.586459294260e-12       1.949296928797e-02       1.027959033428e+09       1.379899191811e+04       6.886631531659e-04       2.764953767030e+11       1.125417635861e-02       4.435485114689e+17       1.990741718360e+13       1.094549898026e+14       1.020626106469e+17       3.402087019829e+16       1.020626106469e+17       3.402087019829e+16       1.020626106469e+17       3.402087019829e+16       3.449631827055e-08       3.068340685906e+17       1.056699774407e+18       1.056699774407e+18       3.521901372814e+17      -7.227239968490e+19       2.637459773053e-04       6.499552775145e-02 
       1.989807303189e+07       1.608747006127e-12       1.962941589591e-02       1.013717750149e+09       1.379899178166e+04       6.934837894135e-04       2.745733600370e+11       1.133295251442e-02       4.313434834666e+17       1.949514654386e+13       1.071882427780e+14       9.925417596937e+16       3.308472530602e+16       9.925417596937e+16       3.308472530602e+16       9.925417596937e+16       3.308472530602e+16       3.449631827055e-08       2.983909822035e+17       1.027623676968e+18       1.027623676968e+18       3.424989978081e+17      -6.979515966077e+19       2.638655566126e-04       6.496733019659e-02 
       1.975975471206e+07       1.631347828442e-12       1.976681757151e-02       9.996737677381e+08       1.379899164426e+04       6.983381700331e-04       2.726647039634e+11       1.141228006006e-02       4.194742985500e+17       1.909141378058e+13       1.049684387180e+14       9.652302037453e+16       3.217434010798e+16       9.652302037453e+16       3.217434010798e+16       9.652302037453e+16       3.217434010798e+16       3.449631827055e-08       2.901802223776e+17       9.993476419037e+17       9.993476419037e+17       3.330745272998e+17      -6.740283078556e+19       2.639851382428e-04       6.493916699779e-02 
       1.962239788999e+07       1.654266159889e-12       1.990518100138e-02       9.858243527389e+08       1.379899150590e+04       7.032265312340e-04       2.707693156084e+11       1.149216285467e-02       4.079317153989e+17       1.869604207949e+13       1.027946054622e+14       9.386701739085e+16       3.128900578032e+16       9.386701739085e+16       3.128900578032e+16       9.386701739085e+16       3.128900578032e+16       3.449631827055e-08       2.821953962341e+17       9.718496544530e+17       9.718496544530e+17       3.239093878853e+17      -6.509250259573e+19       2.641047222134e-04       6.491103817458e-02 
       1.948599588198e+07       1.677506460947e-12       2.004451291396e-02       9.721668095652e+08       1.379899136657e+04       7.081491108792e-04       2.688871027434e+11       1.157260478436e-02       3.967067469842e+17       1.830885828804e+13       1.006657909830e+14       9.128409906044e+16       3.042803300374e+16       9.128409906044e+16       3.042803300374e+16       9.128409906044e+16       3.042803300374e+16       3.449631827055e-08       2.744302868054e+17       9.451083056201e+17       9.451083056201e+17       3.149964436077e+17      -6.286136438863e+19       2.642243085419e-04       6.488294374698e-02 
       1.935054205078e+07       1.701073254756e-12       2.018482008862e-02       9.586984799762e+08       1.379899122626e+04       7.131061484965e-04       2.670179737811e+11       1.165360976247e-02       3.857906535709e+17       1.792969283956e+13       9.858106296859e+13       8.877225432897e+16       2.959075142681e+16       8.877225432897e+16       2.959075142681e+16       8.877225432897e+16       2.959075142681e+16       3.449631827055e-08       2.668788481950e+17       9.191027755086e+17       9.191027755086e+17       3.063287548691e+17      -6.070670180302e+19       2.643438972457e-04       6.485488373543e-02 
       1.921602980531e+07       1.724971127994e-12       2.032610935021e-02       9.454167425592e+08       1.379899108497e+04       7.180978852907e-04       2.651618377710e+11       1.173518172968e-02       3.751749359137e+17       1.755837967902e+13       9.653950841503e+13       8.632952747983e+16       2.877650914399e+16       8.632952747983e+16       2.877650914399e+16       8.632952747983e+16       2.877650914399e+16       3.449631827055e-08       2.595352008699e+17       8.938128171112e+17       8.938128171112e+17       2.978995730265e+17      -5.862589351679e+19       2.644634883428e-04       6.482685816087e-02 
       1.908245260026e+07       1.749204731777e-12       2.046838757451e-02       9.323190122193e+08       1.379899094269e+04       7.231245641547e-04       2.633186043944e+11       1.181732465430e-02       3.648513286388e+17       1.719475619026e+13       9.454023322595e+13       8.395401661144e+16       2.798467218808e+16       8.395401661144e+16       2.798467218808e+16       8.395401661144e+16       2.798467218808e+16       3.449631827055e-08       2.523936270831e+17       8.692187405455e+17       8.692187405455e+17       2.897023351382e+17      -5.661640805791e+19       2.645830818508e-04       6.479886704466e-02 
       1.894980393587e+07       1.773778782556e-12       2.061166168278e-02       9.194027396763e+08       1.379899079942e+04       7.281864296818e-04       2.614881839609e+11       1.190004253236e-02       3.548117938089e+17       1.683866312483e+13       9.258236182126e+13       8.164387215642e+16       2.721462403663e+16       8.164387215642e+16       2.721462403663e+16       8.164387215642e+16       2.721462403663e+16       3.449631827055e-08       2.454485664213e+17       8.453013977244e+17       8.453013977244e+17       2.817306588533e+17      -5.467580072466e+19       2.647026777879e-04       6.477091040867e-02 
